,imdbid,title,year,imdb_rating,estimated budget,world gross,id,year_y,bechdel_rating
3062,0112792,Dangerous Minds,1995,6.5,"$23,000,000 (estimated)","$179,519,401",2882.0,1995.0,3.0
3063,0114898,Waterworld,1995,6.3,"$175,000,000 (estimated)","$264,218,220",2303.0,1995.0,2.0
3064,0114323,Safe,1995,7.1,"$1,000,000 (estimated)","$512,245",2366.0,1995.0,3.0
3067,0109370,Canadian Bacon,1995,5.9,"$11,000,000 (estimated)","$163,971",2573.0,1995.0,1.0
3070,0113326,Rumble in the Bronx,1995,6.7,"$7,500,000 (estimated)","$32,392,047",2835.0,1995.0,1.0
3071,0114746,12 Monkeys,1995,8.0,"$29,000,000 (estimated)","$168,839,459",2864.0,1995.0,1.0
3072,0113957,The Net,1995,6.0,"$22,000,000 (estimated)","$110,627,965",2914.0,1995.0,3.0
3073,0113416,The Incredibly True Adventure of Two Girls in Love,1995,6.6,"$250,000 (estimated)","$2,213,927",2931.0,1995.0,3.0
3075,0112435,The Baby-Sitters Club,1995,5.7,"$6,500,000 (estimated)","$9,685,976",3090.0,1995.0,3.0
3077,0114108,The Pebble and the Penguin,1995,5.5,"$28,000,000 (estimated)","$3,983,912",3267.0,1995.0,2.0
3080,0113820,Mighty Morphin Power Rangers,1995,5.2,"$20,000,000 (estimated)","$66,433,194",3370.0,1995.0,3.0
3081,0112346,The American President,1995,6.8,"$62,000,000 (estimated)","$107,879,496",3684.0,1995.0,3.0
3082,0113497,Jumanji,1995,7.0,"$65,000,000 (estimated)","$262,821,940",3801.0,1995.0,3.0
3083,0113247,La haine,1995,8.1,"€2,590,000 (estimated)","$412,914",3877.0,1995.0,0.0
3084,0112471,Before Sunrise,1995,8.1,"$2,500,000 (estimated)","$5,987,386",4020.0,1995.0,0.0
3085,0114508,Species,1995,5.8,"$35,000,000 (estimated)","$113,374,103",4169.0,1995.0,3.0
3086,0114214,The Quick and the Dead,1995,6.5,"$32,000,000 (estimated)","$18,636,537",4247.0,1995.0,3.0
3087,0112401,Assassins,1995,6.3,"$50,000,000 (estimated)","$30,303,072",4640.0,1995.0,1.0
3088,0113725,Maborosi,1995,7.5,"$50,000,000 (estimated)","$30,303,072",4678.0,1995.0,3.0
3089,0114787,Underground,1995,8.1,"$14,000,000 (estimated)","$171,082",4749.0,1995.0,1.0
3091,0112715,Congo,1995,5.3,"$50,000,000 (estimated)","$152,022,101",4902.0,1995.0,0.0
3092,0113321,Home for the Holidays,1995,6.5,"$20,000,000 (estimated)","$17,519,169",4904.0,1995.0,3.0
3093,0112896,Dracula: Dead and Loving It,1995,5.8,"$30,000,000 (estimated)","$10,772,144",5084.0,1995.0,3.0
3095,0112857,Devil in a Blue Dress,1995,6.8,"$27,000,000 (estimated)","$16,140,822",5317.0,1995.0,1.0
3096,0112682,The City of Lost Children,1995,7.5,"$18,000,000 (estimated)","$1,781,465",5596.0,1995.0,3.0
3097,0142243,Dragon Ball Z: Wrath of the Dragon,1995,7.5,"$18,000,000 (estimated)","$1,781,465",5655.0,1995.0,2.0
3098,0112281,Ace Ventura: When Nature Calls,1995,6.4,"$30,000,000 (estimated)","$212,385,533",5710.0,1995.0,0.0
3099,0112870,Dilwale Dulhania Le Jayenge,1995,8.0,"₹40,000,000 (estimated)","$74,965",5728.0,1995.0,3.0
3100,0113540,Kids,1995,7.0,"$1,500,000 (estimated)","$7,412,216",5771.0,1995.0,3.0
3101,0112819,Dead Presidents,1995,6.9,"$10,000,000 (estimated)","$24,147,179",5812.0,1995.0,3.0
3102,0113071,First Knight,1995,6.0,"$55,000,000 (estimated)","$127,600,435",5816.0,1995.0,2.0
3104,0113189,GoldenEye,1995,7.2,"$60,000,000 (estimated)","$352,194,034",6251.0,1995.0,3.0
3105,0114057,Othello,1995,6.9,"$11,000,000 (estimated)","$2,844,379",6544.0,1995.0,2.0
3106,0112851,Desperado,1995,7.1,"$7,000,000 (estimated)","$25,405,445",6625.0,1995.0,1.0
3107,0114095,Party Girl,1995,6.5,"$150,000 (estimated)","$472,370",6912.0,1995.0,3.0
3109,0112431,Babe,1995,6.9,"$30,000,000 (estimated)","$254,134,910",7364.0,1995.0,3.0
3110,0112922,The Day of the Beast,1995,7.3,"€2,100,000 (estimated)","$9,984",7388.0,1995.0,3.0
3111,0114852,Village of the Damned,1995,5.6,"$22,000,000 (estimated)","$9,418,365",7547.0,1995.0,3.0
3112,0113221,Grim,1996,2.3,"$22,000,000 (estimated)","$9,418,365",7566.0,1995.0,3.0
3114,0113972,Nick of Time,1995,6.3,"$33,000,000 (estimated)","$8,175,346",7651.0,1995.0,3.0
3115,0114671,Land and Freedom,1995,7.5,"£2,500,000 (estimated)","$228,800",7663.0,1995.0,1.0
3117,0113118,Friday,1995,7.2,"$3,500,000 (estimated)","$28,215,918",7791.0,1995.0,2.0
3118,0114694,Tommy Boy,1995,7.1,"$20,000,000 (estimated)","$32,679,899",7805.0,1995.0,3.0
3119,0113492,Judge Dredd,1995,5.6,"$90,000,000 (estimated)","$113,493,481",7892.0,1995.0,3.0
3121,0112818,Dead Man Walking,1995,7.5,"$11,000,000 (estimated)","$39,363,635",8451.0,1995.0,3.0
3122,0112461,The Basketball Diaries,1995,7.3,"$2,000,000 (estimated)","$2,402,438",8526.0,1995.0,1.0
3123,0114702,Total Eclipse,1995,6.5,"$8,000,000 (estimated)","$340,139",8539.0,1995.0,1.0
3124,0111359,Tall Tale,1995,5.9,"$32,000,000 (estimated)","$11,047,627",8919.0,1995.0,1.0
3125,0113627,Leaving Las Vegas,1995,7.5,"$3,600,000 (estimated)","$32,029,928",8923.0,1995.0,2.0
3127,0112966,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,6.6,"$40,997,769 (estimated)","$10,904,930",9064.0,1995.0,0.0
3128,0114885,Waiting to Exhale,1995,5.9,"$16,000,000 (estimated)","$81,452,156",9104.0,1995.0,2.0
3130,0114287,Rob Roy,1995,6.9,"$28,000,000 (estimated)","$31,596,911",9588.0,1995.0,0.0
3137,0113862,Mr. Holland's Opus,1995,7.3,"$23,000,000 (estimated)","$106,269,971",10198.0,1995.0,3.0
3138,0112442,Bad Boys,1995,6.8,"$19,000,000 (estimated)","$141,407,024",10281.0,1995.0,1.0
3139,0113228,Grumpier Old Men,1995,6.6,"$25,000,000 (estimated)","$71,518,503",10697.0,1995.0,3.0
3140,0112760,Cutthroat Island,1995,5.7,"$98,000,000 (estimated)","$10,017,322",10715.0,1995.0,1.0
3141,0117500,The Rock,1996,7.4,"$75,000,000 (estimated)","$335,062,621",38.0,1996.0,1.0
3142,0117723,Spy Hard,1996,5.3,"$18,000,000 (estimated)","$26,960,191",129.0,1996.0,1.0
3143,0117951,Trainspotting,1996,8.1,"£1,500,000 (estimated)","$16,767,475",137.0,1996.0,2.0
3144,0115736,Bound,1996,7.3,"$4,500,000 (estimated)","$3,802,260",182.0,1996.0,3.0
3145,0117008,Matilda,1996,7.0,"$36,000,000 (estimated)","$33,459,416",369.0,1996.0,3.0
3146,0115759,Broken Arrow,1996,6.1,"$50,000,000 (estimated)","$150,270,147",431.0,1996.0,0.0
3147,0117705,Space Jam,1996,6.5,"$80,000,000 (estimated)","$230,594,962",435.0,1996.0,1.0
3148,0116629,Independence Day,1996,7.0,"$75,000,000 (estimated)","$817,400,891",444.0,1996.0,3.0
3149,0117060,Mission: Impossible,1996,7.1,"$80,000,000 (estimated)","$457,696,391",445.0,1996.0,1.0
3150,0116367,From Dusk Till Dawn,1996,7.2,"$19,000,000 (estimated)","$25,837,111",448.0,1996.0,1.0
3151,0115798,The Cable Guy,1996,6.1,"$47,000,000 (estimated)","$102,825,796",449.0,1996.0,1.0
3152,0117420,The Quest,1996,5.6,"$30,000,000 (estimated)","$57,400,547",525.0,1996.0,0.0
3153,0116130,Down Periscope,1996,6.1,"$31,000,000 (estimated)","$37,553,752",535.0,1996.0,0.0
3154,0117571,Scream,1996,7.4,"$14,000,000 (estimated)","$173,046,663",649.0,1996.0,3.0
3156,0116493,Harriet the Spy,1996,5.9,"$12,000,000 (estimated)","$26,570,048",760.0,1996.0,3.0
3158,0116313,The First Wives Club,1996,6.4,"$26,000,000 (estimated)","$181,489,203",912.0,1996.0,3.0
3162,0116361,Freeway,1996,6.8,"$3,000,000 (estimated)","$295,493",1010.0,1996.0,3.0
3163,0116136,DragonHeart,1996,6.4,"$57,000,000 (estimated)","$115,267,375",1030.0,1996.0,2.0
3164,0116908,The Long Kiss Goodnight,1996,6.8,"$65,000,000 (estimated)","$89,456,761",1340.0,1996.0,3.0
3165,0116931,Love and Other Catastrophes,1996,6.5,"$250,000 (estimated)","$294,212",1343.0,1996.0,3.0
3166,0117589,Secrets & Lies,1996,8.0,"$4,500,000 (estimated)","$13,417,292",1411.0,1996.0,3.0
3167,0117477,Ridicule,1996,7.3,"FRF 50,000,000 (estimated)","$1,979,768",1099.0,1996.0,1.0
3169,0115963,The Craft,1996,6.4,"$15,000,000 (estimated)","$24,819,936",1156.0,1996.0,3.0
3170,0116225,Escape from L.A.,1996,5.7,"$50,000,000 (estimated)","$25,477,365",1428.0,1996.0,1.0
3171,0116329,Fly Away Home,1996,6.9,"$22,000,000 (estimated)","$25,143,818",1569.0,1996.0,3.0
3172,0115433,101 Dalmatians,1996,5.7,"$75,000,000 (estimated)","$320,689,294",1172.0,1996.0,3.0
3175,0117998,Twister,1996,6.4,"$92,000,000 (estimated)","$494,580,615",1082.0,1996.0,3.0
3176,0116705,Jingle All the Way,1996,5.7,"$60,000,000 (estimated)","$129,832,389",1722.0,1996.0,1.0
3178,0117765,Striptease,1996,4.5,"$40,000,000 (estimated)","$113,309,743",1818.0,1996.0,3.0
3179,0116282,Fargo,1996,8.1,"$7,000,000 (estimated)","$60,611,975",1852.0,1996.0,2.0
3183,0117603,Set It Off,1996,6.9,"$9,000,000 (estimated)","$41,590,886",2154.0,1996.0,3.0
3184,0116442,Grace of My Heart,1996,6.7,"$5,000,000 (estimated)","$660,313",2208.0,1996.0,3.0
3185,0116191,Emma,1996,6.6,"$6,000,000 (estimated)","$22,231,658",2221.0,1996.0,3.0
3186,0116209,The English Patient,1996,7.4,"$27,000,000 (estimated)","$231,976,425",2449.0,1996.0,3.0
3187,0117718,The Spitfire Grill,1996,7.0,"$6,000,000 (estimated)","$12,658,486",2885.0,1996.0,3.0
3188,0117057,The Mirror Has Two Faces,1996,6.6,"$42,000,000 (estimated)","$41,083,864",2937.0,1996.0,3.0
3189,0117407,Pusher,1996,7.3,"DKK 6,000,000 (estimated)","$1,605",2994.0,1996.0,0.0
3191,0117887,That Thing You Do!,1996,7.0,"$26,000,000 (estimated)","$34,585,416",3023.0,1996.0,3.0
3193,0118113,Walking and Talking,1996,6.7,"$1,000,000 (estimated)","$1,287,480",3059.0,1996.0,3.0
3195,0115856,When the Cat's Away,1996,6.8,"$300,000 (estimated)","$1,474,628",3242.0,1996.0,3.0
3196,0117093,Mother Night,1996,7.1,"$6,000,000 (estimated)","$403,701",3291.0,1996.0,1.0
3198,0117731,Star Trek: First Contact,1996,7.6,"$45,000,000 (estimated)","$146,027,888",3402.0,1996.0,3.0
3199,0116421,The Glimmer Man,1996,5.4,"$45,000,000 (estimated)","$20,351,264",3410.0,1996.0,1.0
3200,0119256,Hard Eight,1996,7.1,"$3,000,000 (estimated)","$222,559",3526.0,1996.0,0.0
3202,0116365,The Frighteners,1996,7.1,"$30,000,000 (estimated)","$29,359,216",3679.0,1996.0,3.0
3204,0116778,Kingpin,1996,6.9,"$27,000,000 (estimated)","$25,023,434",3822.0,1996.0,1.0
3205,0115678,Big Night,1996,7.3,"$4,100,000 (estimated)","$12,008,376",3966.0,1996.0,3.0
3206,0116683,James and the Giant Peach,1996,6.7,"$38,000,000 (estimated)","$28,946,127",3970.0,1996.0,3.0
3207,0117509,Romeo + Juliet,1996,6.7,"$14,500,000 (estimated)","$147,554,998",4067.0,1996.0,3.0
3211,0116996,Mars Attacks!,1996,6.4,"$70,000,000 (estimated)","$101,381,197",4621.0,1996.0,3.0
3212,0116277,The Fan,1996,5.9,"$55,000,000 (estimated)","$18,626,419",4778.0,1996.0,1.0
3215,0116260,Eye for an Eye,1996,6.1,"$20,000,000 (estimated)","$26,877,589",4859.0,1996.0,3.0
3217,0115857,Chain Reaction,1996,5.6,"$50,000,000 (estimated)","$60,209,334",4967.0,1996.0,1.0
3219,0115685,The Birdcage,1996,7.2,"$31,000,000 (estimated)","$185,260,553",4977.0,1996.0,2.0
3220,0116985,Manny & Lo,1996,6.6,"$500,000 (estimated)","$502,313",5125.0,1996.0,3.0
3221,0116514,Hellraiser: Bloodline,1996,5.0,"$4,000,000 (estimated)","$9,336,886",5266.0,1996.0,1.0
3222,0116905,Lone Star,1996,7.4,"$5,000,000 (estimated)","$12,408,986",5295.0,1996.0,2.0
3223,0117372,The Preacher's Wife,1996,5.7,"$40,000,000 (estimated)","$48,102,795",5326.0,1996.0,3.0
3225,0117802,Swingers,1996,7.2,"$200,000 (estimated)","$4,555,020",5413.0,1996.0,2.0
3226,0115641,Beavis and Butt-Head Do America,1996,6.8,"$12,000,000 (estimated)","$63,118,386",5493.0,1996.0,1.0
3227,0115964,Crash,1996,6.4,"$9,000,000 (estimated)","$2,671,855",5551.0,1996.0,3.0
3230,0118111,Waiting for Guffman,1996,7.4,"$4,000,000 (estimated)","$2,923,982",5786.0,1996.0,3.0
3232,0117737,Stealing Beauty,1996,6.5,"$10,000,000 (estimated)","$4,881,353",5883.0,1996.0,3.0
3234,0115632,Basquiat,1996,6.9,"$3,300,000 (estimated)","$3,011,195",6074.0,1996.0,2.0
3239,0115994,Curdled,1996,5.9,"$2,300,000 (estimated)","$49,620",6738.0,1996.0,3.0
3240,0115650,The Green Planet,1996,7.2,"$2,300,000 (estimated)","$49,620",6754.0,1996.0,3.0
3241,0116213,Eraser,1996,6.2,"$100,000,000 (estimated)","$242,295,562",6839.0,1996.0,3.0
3242,0117991,Twelfth Night,1996,7.1,"$5,000,000 (estimated)","$588,621",6943.0,1996.0,3.0
3243,0116378,The Funeral,1996,6.6,"$12,500,000 (estimated)","$1,227,324",7051.0,1996.0,3.0
3244,0117665,Sleepers,1996,7.5,"$44,000,000 (estimated)","$165,615,285",7352.0,1996.0,1.0
3245,0118015,Family Resemblances,1996,7.4,"€3,800,000 (estimated)","$92,806",7598.0,1996.0,3.0
3246,0116250,Evita,1996,6.3,"$55,000,000 (estimated)","$141,047,179",7630.0,1996.0,3.0
3247,0116669,Jack,1996,5.8,"$45,000,000 (estimated)","$58,620,973",7644.0,1996.0,2.0
3248,0117381,Primal Fear,1996,7.7,"$30,000,000 (estimated)","$102,616,183",7658.0,1996.0,1.0
3249,0114720,Tremors II: Aftershocks,1996,5.9,"$30,000,000 (estimated)","$102,616,183",7678.0,1996.0,0.0
3250,0115988,The Crucible,1996,6.8,"$25,000,000 (estimated)","$7,343,114",7932.0,1996.0,3.0
3251,0116695,Jerry Maguire,1996,7.3,"$50,000,000 (estimated)","$273,552,592",8008.0,1996.0,2.0
3252,0116999,Marvin's Room,1996,6.7,"$23,000,000 (estimated)","$12,803,305",8057.0,1996.0,3.0
3254,0116830,Last Man Standing,1996,6.4,"$67,000,000 (estimated)","$47,267,001",8208.0,1996.0,1.0
3256,0117918,Tin Cup,1996,6.4,"$45,000,000 (estimated)","$53,854,588",9065.0,1996.0,3.0
3257,0118125,The Watermelon Woman,1996,7.1,"$300,000 (estimated)","$1,989",9088.0,1996.0,3.0
3260,0116040,Daylight,1996,5.9,"$80,000,000 (estimated)","$159,212,469",9725.0,1996.0,1.0
3261,0115624,Barb Wire,1996,3.5,"$9,000,000 (estimated)","$3,793,614",9782.0,1996.0,1.0
3263,0117039,Michael Collins,1996,7.1,"$25,000,000 (estimated)","$11,135,803",10042.0,1996.0,1.0
3264,0117331,The Phantom,1996,5.0,"$45,000,000 (estimated)","$17,323,326",,,
3265,0118655,Austin Powers: International Man of Mystery,1997,7.0,"$16,500,000 (estimated)","$67,711,748",5.0,1997.0,2.0
3266,0119116,The Fifth Element,1997,7.6,"$93,000,000 (estimated)","$263,920,180",22.0,1997.0,1.0
3267,0119174,The Game,1997,7.7,"$50,000,000 (estimated)","$109,423,648",68.0,1997.0,1.0
3268,0119731,Murder at 1600,1997,6.1,"$40,000,000 (estimated)","$25,804,707",70.0,1997.0,1.0
3269,0119177,Gattaca,1997,7.8,"$36,000,000 (estimated)","$12,532,777",77.0,1997.0,1.0
3270,0119654,Men in Black,1997,7.3,"$90,000,000 (estimated)","$589,390,539",83.0,1997.0,1.0
3271,0118971,The Devil's Advocate,1997,7.5,"$57,000,000 (estimated)","$152,944,660",105.0,1997.0,3.0
3272,0120201,Starship Troopers,1997,7.3,"$105,000,000 (estimated)","$121,214,377",107.0,1997.0,3.0
3273,0118583,Alien: Resurrection,1997,6.2,"$75,000,000 (estimated)","$161,376,069",297.0,1997.0,3.0
3274,0118883,Conspiracy Theory,1997,6.7,"$75,000,000 (estimated)","$136,982,834",318.0,1997.0,2.0
3275,0119698,Princess Mononoke,1997,8.3,"¥2,400,000,000 (estimated)","$170,005,875",326.0,1997.0,3.0
3276,0120514,Wilde,1997,6.9,"$10,000,000 (estimated)","$2,158,775",343.0,1997.0,3.0
3277,0120338,Titanic,1997,7.9,"$200,000,000 (estimated)","$2,264,577,439",345.0,1997.0,3.0
3278,0118928,Dante's Peak,1997,6.0,"$116,000,000 (estimated)","$178,127,760",424.0,1997.0,3.0
3279,0119528,Liar Liar,1997,6.9,"$45,000,000 (estimated)","$302,710,615",425.0,1997.0,1.0
3280,0119137,Flubber,1997,5.3,"$80,000,000 (estimated)","$177,977,226",426.0,1997.0,2.0
3281,0119173,G.I. Jane,1997,6.0,"$50,000,000 (estimated)","$48,169,156",524.0,1997.0,3.0
3282,0118880,Con Air,1997,6.9,"$75,000,000 (estimated)","$224,012,234",573.0,1997.0,2.0
3283,0118799,Life Is Beautiful,1997,8.6,"$20,000,000 (estimated)","$230,099,013",614.0,1997.0,0.0
3284,0119217,Good Will Hunting,1997,8.3,"$10,000,000 (estimated)","$225,933,435",623.0,1997.0,0.0
3285,0119925,The Postman,1997,6.1,"$80,000,000 (estimated)","$17,626,234",634.0,1997.0,1.0
3286,0119081,Event Horizon,1997,6.6,"$60,000,000 (estimated)","$26,673,829",662.0,1997.0,3.0
3288,0123755,Cube,1997,7.2,"CA$365,000 (estimated)","$565,727",792.0,1997.0,3.0
3289,0118884,Contact,1997,7.5,"$90,000,000 (estimated)","$171,120,329",904.0,1997.0,3.0
3291,0119822,As Good as It Gets,1997,7.7,"$50,000,000 (estimated)","$314,178,011",936.0,1997.0,3.0
3292,0119229,Grosse Pointe Blank,1997,7.3,"$15,000,000 (estimated)","$28,084,357",1000.0,1997.0,3.0
3293,0118688,Batman & Robin,1997,3.7,"$125,000,000 (estimated)","$238,235,719",1026.0,1997.0,2.0
3294,0119432,Jungle 2 Jungle,1997,5.2,"$32,000,000 (estimated)","$59,927,618",1054.0,1997.0,2.0
3295,0119142,For Richer or Poorer,1997,5.8,"$35,000,000 (estimated)","$32,748,995",1055.0,1997.0,3.0
3296,0118571,Air Force One,1997,6.5,"$85,000,000 (estimated)","$315,156,409",1068.0,1997.0,1.0
3301,0119738,My Best Friend's Wedding,1997,6.3,"$38,000,000 (estimated)","$299,288,605",1202.0,1997.0,2.0
3302,0118617,Anastasia,1997,7.1,"$50,000,000 (estimated)","$139,804,348",1218.0,1997.0,3.0
3303,0118570,Air Bud,1997,5.3,"$3,000,000 (estimated)","$23,144,499",1127.0,1997.0,1.0
3304,0119215,Good Burger,1997,5.7,"$9,000,000 (estimated)","$23,712,993",1159.0,1997.0,1.0
3305,0120185,Spice World,1997,3.6,"$25,000,000 (estimated)","$29,342,592",1406.0,1997.0,3.0
3308,0119115,Fierce Creatures,1997,6.4,"$25,000,000 (estimated)","$9,381,260",1816.0,1997.0,1.0
3311,0118829,Cats Don't Dance,1997,6.9,"$32,000,000 (estimated)","$3,566,637",1947.0,1997.0,3.0
3312,0119080,Eve's Bayou,1997,7.2,"$6,000,000 (estimated)","$14,842,388",2101.0,1997.0,3.0
3313,0119396,Jackie Brown,1997,7.5,"$12,000,000 (estimated)","$39,675,292",2176.0,1997.0,3.0
3314,0119488,L.A. Confidential,1997,8.2,"$35,000,000 (estimated)","$126,216,940",2236.0,1997.0,1.0
3315,0118749,Boogie Nights,1997,7.9,"$15,000,000 (estimated)","$43,117,303",2347.0,1997.0,3.0
3316,0120461,Volcano,1997,5.5,"$90,000,000 (estimated)","$122,823,468",2395.0,1997.0,3.0
3317,0118842,Chasing Amy,1997,7.2,"$250,000 (estimated)","$12,021,272",2423.0,1997.0,3.0
3318,0119859,Paradise Road,1997,6.8,"$16,000,000 (estimated)","$2,007,100",2494.0,1997.0,3.0
3319,0120493,The Well,1997,6.1,"$16,000,000 (estimated)","$2,007,100",2666.0,1997.0,3.0
3320,0120434,Vegas Vacation,1997,5.9,"$25,000,000 (estimated)","$36,400,360",3148.0,1997.0,3.0
3321,0120094,Selena,1997,6.8,"$20,000,000 (estimated)","$35,764,351",3195.0,1997.0,3.0
3322,0120133,A Simple Wish,1997,5.3,"$28,000,000 (estimated)","$8,345,056",3223.0,1997.0,3.0
3323,0118845,Happy Together,1997,7.7,"$4,200,000 (estimated)","$1,143,695",3232.0,1997.0,0.0
3324,0120389,Turbo: A Power Rangers Movie,1997,3.6,"$8,000,000 (estimated)","$9,615,840",3371.0,1997.0,3.0
3325,0120177,Spawn,1997,5.2,"$40,000,000 (estimated)","$87,840,042",3373.0,1997.0,3.0
3326,0119468,Kiss the Girls,1997,6.6,"$27,000,000 (estimated)","$60,527,873",3882.0,1997.0,2.0
3327,0124819,Orgazmo,1997,6.1,"$1,000,000 (estimated)","$602,302",3917.0,1997.0,1.0
3328,0119227,Snow White: A Tale of Terror,1997,6.1,"$1,000,000 (estimated)","$602,302",3928.0,1997.0,3.0
3329,0119707,Mortal Kombat: Annihilation,1997,3.6,"$30,000,000 (estimated)","$51,376,861",4064.0,1997.0,3.0
3330,0116922,Lost Highway,1997,7.6,"$15,000,000 (estimated)","$3,836,807",4154.0,1997.0,1.0
3331,0120152,Smilla's Sense of Snow,1997,6.3,"$35,000,000 (estimated)","$2,372,903",4164.0,1997.0,3.0
3334,0119190,George of the Jungle,1997,5.5,"$55,000,000 (estimated)","$174,463,257",4360.0,1997.0,3.0
3336,0119874,The Peacemaker,1997,6.0,"$50,000,000 (estimated)","$110,463,140",4383.0,1997.0,3.0
3337,0119361,In the Company of Men,1997,7.1,"$25,000 (estimated)","$2,804,473",4496.0,1997.0,1.0
3340,0120082,Scream 2,1997,6.3,"$24,000,000 (estimated)","$172,363,301",4643.0,1997.0,3.0
3341,0119345,I Know What You Did Last Summer,1997,5.8,"$17,000,000 (estimated)","$125,586,134",4657.0,1997.0,3.0
3345,0119567,The Lost World: Jurassic Park,1997,6.5,"$73,000,000 (estimated)","$618,638,999",5074.0,1997.0,3.0
3346,0169858,Neon Genesis Evangelion: The End of Evangelion,1997,8.1,"$73,000,000 (estimated)","$618,638,999",5108.0,1997.0,3.0
3348,0119472,Knockin' on Heaven's Door,1997,7.8,"DEM 4,300,000 (estimated)","$214,139",5143.0,1997.0,1.0
3349,0119896,Picture Perfect,1997,5.5,"$10,000,000 (estimated)","$44,332,015",5172.0,1997.0,3.0
3350,0119094,Face/Off,1997,7.3,"$80,000,000 (estimated)","$245,676,146",5329.0,1997.0,1.0
3351,0120169,Soul Food,1997,7.0,"$7,500,000 (estimated)","$43,700,855",5820.0,1997.0,3.0
3352,0119784,The Night Flier,1997,6.0,"$1,000,000 (estimated)","$125,397",5865.0,1997.0,3.0
3357,0125659,Open Your Eyes,1997,7.7,"ESP 370,000,000 (estimated)","$377,967",6691.0,1997.0,1.0
3358,0119324,The House of Yes,1997,6.6,"$1,500,000 (estimated)","$626,057",6736.0,1997.0,3.0
3359,0127302,The Sticky Fingers of Time,1997,6.1,"$250,000 (estimated)","$1,610",6749.0,1997.0,3.0
3361,0119164,The Full Monty,1997,7.2,"$3,500,000 (estimated)","$257,938,649",6805.0,1997.0,2.0
3362,0123948,Cure,1997,7.5,"¥1,000,000 (estimated)","$193,175",7174.0,1997.0,1.0
3364,0119535,A Life Less Ordinary,1997,6.3,"$12,000,000 (estimated)","$4,366,722",7534.0,1997.0,2.0
3365,0119008,Donnie Brasco,1997,7.7,"$35,000,000 (estimated)","$124,909,762",7627.0,1997.0,1.0
3366,0120102,Seven Years in Tibet,1997,7.1,"$70,000,000 (estimated)","$131,457,682",7660.0,1997.0,1.0
3367,0118604,An American Werewolf in Paris,1997,5.1,"$25,000,000 (estimated)","$26,570,463",7675.0,1997.0,1.0
3370,0119237,Gummo,1997,6.6,"$1,300,000 (estimated)","$116,799",8800.0,1997.0,3.0
3371,0118887,Cop Land,1997,7.0,"$15,000,000 (estimated)","$44,862,187",9151.0,1997.0,0.0
3372,0118615,Anaconda,1997,4.8,"$45,000,000 (estimated)","$136,885,767",9275.0,1997.0,2.0
3374,0120347,Tomorrow Never Dies,1997,6.5,"$110,000,000 (estimated)","$333,011,068",9336.0,1997.0,1.0
3375,0119303,Home Alone 3,1997,4.5,"$32,000,000 (estimated)","$79,082,515",9407.0,1997.0,3.0
3377,0119360,In & Out,1997,6.4,"$35,000,000 (estimated)","$63,856,929",10197.0,1997.0,2.0
3378,0120207,Steel,1997,2.9,"$16,000,000 (estimated)","$1,710,972",10238.0,1997.0,2.0
3379,0118849,Children of Heaven,1997,8.2,"$180,000 (estimated)","$933,933",10507.0,1997.0,3.0
3380,0118755,The Borrowers,1997,5.9,"$29,000,000 (estimated)","$22,619,589",10686.0,1997.0,3.0
3383,0120768,The Negotiator,1998,7.3,"$50,000,000 (estimated)","$44,547,681",35.0,1998.0,1.0
