,imdbid,title,year,rating,estimated budget,world gross
9329,6511932,The Beach Bum,2019,5.5,"$5,000,000 (estimated)","$4,554,416"
9330,9217514,Une paire de jumelles,2019,,"$5,000,000 (estimated)","$4,554,416"
9331,8230872,The Body Remembers When the World Broke Open,2019,6.9,,
9332,9016016,Saint Frances,2019,7.1,"$44,330","$59,257"
9333,8019694,Frankie,2019,5.4,"$171,781","$725,642"
9334,8932338,La Peor de Mis Bodas 2,2019,4.7,"$171,781","$725,642"
9335,7555072,Top End Wedding,2019,6.3,"$171,781","$725,642"
9336,9486226,Les de l'hoquei,2019–2020,6.9,,
9337,2076298,Ip Man 4: The Finale,2019,7.0,"$52,000,000 (estimated)","$176,345,966"
9338,8399664,Babyteeth,2019,7.2,"$4,507","$1,146,327"
9339,8758086,Mercy Black,2019,4.9,"$4,507","$1,146,327"
9340,1620981,The Addams Family,2019,5.8,"$24,000,000 (estimated)","$204,394,183"
9341,10867768,"A Dark, Dark Man",2019,6.8,"$24,000,000 (estimated)","$204,394,183"
9342,10521814,K-12,2019,6.4,"$5,000,000 (estimated)","$359,377"
9343,8816194,Come to Daddy,2019,6.0,"$96,713","$117,947"
9344,10734928,The Legend of Hei,2019,7.3,"$96,713","$117,947"
9345,8949056,"Yes, God, Yes",2019,6.1,"$96,713","$117,947"
9346,5822564,The Kitchen,2019,5.6,"$38,000,000 (estimated)","$15,980,032"
9347,6428676,Wonder Park,2019,5.8,"$90,000,000 (estimated)","$119,559,110"
9348,8712750,A.M.I.,2019,3.9,,
9349,9201720,A New Christmas,2019,5.2,,
9350,3513548,Richard Jewell,2019,7.5,"$45,000,000 (estimated)","$44,655,962"
9351,11107074,My Hero Academia: Heroes Rising,2019,7.8,"$13,304,000","$29,971,229"
9352,7594584,Maria,2019,5.0,"$13,304,000","$29,971,229"
9353,7329656,47 Meters Down: Uncaged,2019,5.0,"$12,000,000 (estimated)","$47,582,563"
9354,5363618,Sound of Metal,2019,7.7,"$5,400,000 (estimated)","$516,520"
9355,9000224,The Assistant,2019,6.4,"$1,100,313","$1,338,881"
9356,4364194,The Peanut Butter Falcon,2019,7.6,"$6,200,000 (estimated)","$133,031,473"
9357,6439020,The Personal History of David Copperfield,2019,6.4,"$15,600,000 (estimated)","$14,399,270"
9358,9602378,Good Kisser,2019,4.4,,
9359,4693588,Fahim,2019,6.8,,
9360,11334312,The Final Level: Escaping Rancala,2019,3.4,,
9361,8110640,In the Shadow of the Moon,2019,6.2,,
9362,7985692,After the Wedding,2019,6.3,"$1,574,258","$2,790,019"
9363,11621206,Breakwater,2019,6.3,,
9364,9507276,Saga of Tanya the Evil - The Movie,2019,7.5,"$288,460","$288,460"
9365,2283336,Men in Black: International,2019,5.6,"$110,000,000 (estimated)","$253,890,701"
9366,6259380,Code 8,2019,6.1,"$110,000,000 (estimated)","$253,890,701"
9367,9522080,Papicha,2019,7.1,"$110,000,000 (estimated)","$253,890,701"
9368,10011336,Lucky Grandma,2019,6.3,"$102,000","$185,080"
9369,8856470,Pokémon: Mewtwo Strikes Back - Evolution,2019,5.7,"$102,000","$185,080"
9370,7698468,A Call to Spy,2019,6.6,"$159,014","$786,484"
9371,6294226,Stray,2019,4.8,"$159,014","$786,484"
9372,1860242,The Highwaymen,2019,6.9,"$159,014","$786,484"
9373,6920356,The Souvenir,2019,6.4,"$1,036,737","$1,777,486"
9374,8892756,Performaniax,2019,4.6,"$1,036,737","$1,777,486"
9375,7715070,Horrible Histories: The Movie - Rotten Romans,2019,5.3,"$1,036,737","$1,777,486"
9376,6189022,Angel Has Fallen,2019,6.4,"$40,000,000 (estimated)","$146,661,977"
9377,11748354,Perfumes,2019,6.6,"$40,000,000 (estimated)","$146,661,977"
9378,7280218,Carmilla,2019,5.3,"$40,000,000 (estimated)","$146,661,977"
9379,6197070,Blood Machines,2019,6.1,,
9380,15324860,Katharine Hepburn,2019,8.7,,
9381,11052808,Kim Ji-young: Born 1982,2019,7.3,,
9382,9288776,White Snake,2019,7.0,"$34,730","$62,098,770"
9383,5360232,The Cat and the Moon,2019,6.0,,
9384,7825208,Marighella,2019,7.1,,
9385,6394270,Bombshell,2019,6.8,"$32,000,000 (estimated)","$61,404,394"
9386,7549996,Judy,2019,6.8,"$24,313,888","$45,987,812"
9387,8456696,Sister Aimee,2019,5.1,,
9388,8375936,RoboWoman,2019,1.4,,
9389,4807408,The Best of Enemies,2019,7.3,"$10,000,000 (estimated)","$10,209,813"
9390,10334456,Once Were Brothers,2019,7.3,"$449,561","$536,534"
9391,7557108,Saint Maud,2019,6.7,"$449,561","$536,534"
9392,8752440,Batman: Hush,2019,6.9,,
9393,9116358,Promare,2019,7.0,"$2,529,324","$9,869,306"
9394,9146058,Aspromonte: Land of the Forgotten,2019,6.6,"€800,000 (estimated)","$274,858"
9395,10189300,Lunana: A Yak in the Classroom,2019,7.4,"€800,000 (estimated)","$274,858"
9396,7167686,Reign of the Supermen,2019,6.7,"€800,000 (estimated)","$274,858"
9397,7201830,Deliciosa Fruta Seca,2019,8.7,"€800,000 (estimated)","$274,858"
9398,1950235,Let It Snow,2019,5.8,,
9399,5563334,The Good Liar,2019,6.7,"$10,000,000 (estimated)","$33,856,058"
9400,7976208,The Haunting of Sharon Tate,2019,2.9,"$10,000,000 (estimated)","$33,856,058"
9401,6739094,Invader ZIM: Enter the Florpus,2019,7.4,,
9402,10244760,Ghost Tropic,2019,6.4,,
9403,8106534,6 Underground,2019,6.1,,
9404,11106266,Heian,2019,7.3,,
9405,9021234,The Legend of 5 Mile Cave,2019,6.0,,
9406,5097410,Noelle,2019,6.3,,
9407,8108164,Ek Ladki Ko Dekha Toh Aisa Laga,2019,5.6,"$1,182,636","$3,531,837"
9408,9418878,A Tale of Three Sisters,2019,7.4,"$1,182,636","$3,531,837"
9409,2948372,Soul,2020,8.0,"$1,182,636","$3,531,837"
9410,8461042,The Marijuana Conspiracy,2020,5.6,,
9411,7545266,Like a Boss,2020,4.7,"$29,000,000 (estimated)","$30,399,490"
9412,8151874,Honey Boy,2019,7.2,"$3,012,615","$3,400,977"
9413,7134096,The Rhythm Section,2020,5.4,"$50,000,000 (estimated)","$5,989,583"
9414,7510346,The Turning,2020,3.9,"$14,000,000 (estimated)","$19,428,166"
9415,7713068,Birds of Prey,2020,6.0,"$84,500,000 (estimated)","$205,372,791"
9416,9737798,Needle Park Baby,2020,7.1,,
9417,11388406,Horse Girl,2020,6.0,,
9418,3794354,Sonic the Hedgehog,2020,6.5,"$85,000,000 (estimated)","$319,715,683"
9419,10633456,Minari,2020,7.4,"$2,000,000 (estimated)","$15,312,445"
9420,10752062,Living aims,2022,,,
9421,11895476,The Veil,2020,,,
9422,7146812,Onward,2020,7.4,"$175,000,000 (estimated)","$141,940,042"
9423,3907584,All the Bright Places,2020,6.6,,
9424,3111426,Lost Girls,2020,6.1,,
9425,9766166,Z-O-M-B-I-E-S 2,2020,5.7,,
9426,1051906,The Invisible Man,2020,7.1,"$7,000,000 (estimated)","$144,492,724"
9427,9214832,Emma.,2020,6.7,"$10,000,000 (estimated)","$26,404,660"
9428,1502397,Bad Boys for Life,2020,6.5,"$90,000,000 (estimated)","$426,505,244"
9429,8299768,Blow the Man Down,2019,6.4,,
9430,4858674,Stargirl,2020,6.2,,
9431,6587640,Trolls World Tour,2020,6.1,"$90,000,000 (estimated)","$49,276,818"
9432,8242084,My Spy,2020,6.3,"$90,000,000 (estimated)","$49,276,818"
9433,8936646,Extraction,2020,6.7,"$90,000,000 (estimated)","$49,276,818"
9434,9683478,The Half of It,2020,6.9,,
9435,12261880,The Methodists,,,,
9436,10816484,18 Presents,2020,6.9,"€2,500,000 (estimated)","$3,486,375"
9437,3152592,Scoob!,2020,5.6,"$2,188,425","$28,588,425"
9438,8430598,Shirley,2020,6.1,"$2,188,425","$28,588,425"
9439,1552211,The Last Days of American Crime,2020,3.8,,
9440,9308382,The High Note,2020,6.4,,
9441,8244784,The Hunt,2020,6.5,"$14,000,000 (estimated)","$10,550,350"
9442,7772582,Never Rarely Sometimes Always,2020,7.4,"$16,565","$299,588"
9443,9484998,Palm Springs,2020,7.4,"$164,000","$1,512,871"
9444,7556122,The Old Guard,2020,6.6,"$164,000","$1,512,871"
9445,6048922,Greyhound,2020,7.0,"$164,000","$1,512,871"
9446,10426916,Simply Black,2020,6.4,"$164,000","$1,512,871"
9447,3089630,Artemis Fowl,2020,4.2,,
9448,6834916,Legacy of Lies,2020,5.1,"$4,500,000 (estimated)","$94,583"
9449,8503618,Hamilton,2020,8.3,,
9450,5774060,Underwater,2020,5.9,"$80,000,000 (estimated)","$40,882,928"
9451,10276470,Work It,2020,6.1,,
9452,6723592,Tenet,2020,7.3,"$205,000,000 (estimated)","$365,304,105"
9453,1086064,Bill & Ted Face the Music,2020,5.9,"$3,439,660","$6,274,027"
9454,4566758,Mulan,2020,5.7,"$200,000,000 (estimated)","$69,965,374"
9455,5198068,Wolfwalkers,2020,8.0,"$12,000,000 (estimated)","$1,310,720"
9456,1817232,Phineas and Ferb the Movie: Candace Against the Universe,2020,7.1,"$12,000,000 (estimated)","$1,310,720"
9457,11905962,Sputnik,2020,6.4,"RUR 190,000,000 (estimated)","$354,023"
9458,7846844,Enola Holmes,2020,6.6,"RUR 190,000,000 (estimated)","$354,023"
9459,4682266,The New Mutants,2020,5.3,"$67,000,000 (estimated)","$49,169,594"
9460,9686708,The King of Staten Island,2020,7.1,"$35,000,000 (estimated)","$2,180,452"
9461,10059518,Unhinged,2020,6.0,"$33,000,000 (estimated)","$44,331,465"
9462,8580274,Eurovision Song Contest: The Story of Fire Saga,2020,6.5,,
9463,10288566,Another Round,2020,7.7,,
9464,6841122,Summerland,2020,7.0,"$58,498","$1,190,062"
9465,1070874,The Trial of the Chicago 7,2020,7.7,"$58,498","$1,190,062"
9466,4798836,Bad Hair,2020,5.6,,
9467,10126434,Scare Me,2020,5.7,,
9468,7488208,Over the Moon,2020,6.3,,
9469,12841698,The Stunt Double,2020,6.3,,
9470,10530176,The Call,2020,7.1,,
9471,10919380,Freaky,2020,6.3,"$5,000,000 (estimated)","$18,073,433"
9472,9624766,Jiu Jitsu,2020,2.9,"$5,000,000 (estimated)","$18,073,433"
9473,7212754,Ludo,2020,7.6,,
9474,0805647,The Witches,2020,5.3,"$203,571","$29,303,571"
9475,11769162,Santana,2020,3.9,"$203,571","$29,303,571"
9476,11681250,Godmothered,2020,6.1,,
9477,13017992,Mariah Carey's Magical Christmas Special,2020,5.8,,
9478,0983946,Fantasy Island,2020,4.9,"$7,000,000 (estimated)","$49,447,308"
9479,12749596,Host,2020,6.5,"$7,000,000 (estimated)","$49,447,308"
9480,9072352,Relic,2020,6.0,"$1,047,083","$2,902,552"
9481,10161886,The Prom,2020,5.9,"$1,047,083","$2,902,552"
9482,8522006,Happiest Season,2020,6.6,"$1,047,083","$2,902,552"
9483,9086228,Gretel & Hansel,2020,5.5,"$5,000,000 (estimated)","$22,304,357"
9484,2850386,The Croods: A New Age,2020,6.9,"$65,000,000 (estimated)","$215,905,815"
9485,10539608,The Midnight Sky,2020,5.7,"$65,000,000 (estimated)","$215,905,815"
9486,7126948,Wonder Woman 1984,2020,5.4,"$200,000,000 (estimated)","$169,601,036"
9487,13143964,Borat Subsequent Moviefilm,2020,6.6,,
9488,7178640,Superintelligence,2020,5.4,,
9489,9902160,Herself,2020,7.0,,
9490,6878306,News of the World,2020,6.8,"$38,000,000 (estimated)","$12,668,325"
9491,11456054,Run Hide Fight,2020,6.3,"$38,000,000 (estimated)","$12,668,325"
9492,11161474,Pieces of a Woman,2020,7.0,,
9493,10243992,I'm Your Woman,2020,6.2,,
9494,10556022,Unpregnant,2020,6.5,,
9495,11284280,Cadaver,2020,5.2,,
9496,8850222,Peninsula,2020,5.5,"$16,000,000 (estimated)","$42,698,327"
9497,10618286,Mank,2020,6.8,,
9498,9820556,Breach,2020,2.9,,
9499,8633478,Run,2020,6.7,,
9500,10514222,Ma Rainey's Black Bottom,2020,6.9,,
9501,9770150,Nomadland,2020,7.3,"$5,000,000 (estimated)","$39,458,207"
9502,9620292,Promising Young Woman,2020,7.5,"$6,460,965","$18,854,166"
9503,7983894,Ammonite,2020,6.5,"$160,930","$1,109,287"
9504,9893250,I Care a Lot,2020,6.3,"$14,000,000 (estimated)","$1,351,662"
9505,4257940,The Lost Husband,2020,6.1,,
9506,7703924,Infamous,2020,4.3,"$429,148","$429,148"
9507,6475714,Monster Hunter,2020,5.2,"$60,000,000 (estimated)","$42,145,959"
9508,6317656,Penguin Bloom,2020,6.8,"$60,000,000 (estimated)","$42,145,959"
9509,11946300,Deep Blue Sea 3,2020,4.7,"$60,000,000 (estimated)","$42,145,959"
9510,8368512,The Courier,2020,7.2,"$6,613,432","$26,001,227"
9511,10213380,Manor House,2020,6.5,"€1,402,268 (estimated)","$7,826"
9512,9741310,Slaxx,2020,5.4,,
9513,10441958,How to Be a Good Wife,2020,5.8,,
9514,2222042,Love and Monsters,2020,6.9,"$1,070,714","$1,122,066"
9515,13079086,From Stress to Happiness,2020,6.3,,
9516,9148706,Misbehaviour,2020,6.3,,
9517,10457128,Summer of 85,2020,6.9,"$71,788","$3,610,818"
9518,12198524,The Retreat,2020,4.3,,
9519,11771622,Breath,2020,,,
9520,9691136,Shadow in the Cloud,2020,5.0,"$156,932","$1,054,290"
9521,9866072,Holidate,2020,6.1,,
9522,2222052,My Salinger Year,2020,6.5,"$54,730","$972,010"
9523,6074542,Friend of the World,2020,5.8,,
9524,9765226,1 Night in San Diego,2020,3.5,,
9525,10612922,One Night in Miami...,2020,7.1,,
9526,9059760,Normal People,2020,8.4,,
9527,8332922,A Quiet Place Part II,2020,7.2,"$55,000,000 (estimated)","$297,372,261"
9528,9354842,To All the Boys: P.S. I Still Love You,2020,6.0,,
9529,9224288,Mainstream,2020,5.0,"$35,696","$49,638"
9530,11320192,The Evil Next Door,2020,5.2,"$1,010","$1,330,726"
9531,9900092,Motherland: Fort Salem,2020–2022,7.3,,
9532,9059704,An American Pickle,2020,5.7,,
9533,13266132,You Will Never Be Back,2020,5.2,,
9534,13152234,Iskioma,2020,7.2,,
9535,11177804,Legend of Deification,2020,6.5,"$214,670","$240,646,355"
9536,7737786,Greenland,2020,6.4,"$34,000,000 (estimated)","$52,300,000"
9537,4685762,The Craft: Legacy,2020,4.5,"$34,000,000 (estimated)","$52,300,000"
9538,9738716,The World to Come,2020,6.3,"$116,143","$205,878"
9539,7939766,I'm Thinking of Ending Things,2020,6.6,,
9540,6673612,Dolittle,2020,5.6,"$175,000,000 (estimated)","$251,410,631"
9541,7873348,Save Yourselves!,2020,5.8,"$301,162","$301,162"
9542,11032374,Demon Slayer the Movie: Mugen Train,2020,8.2,"$49,505,008","$453,210,959"
9543,10525672,Silver Skates,2020,7.1,"$49,505,008","$453,210,959"
9544,11697690,The Woman Who Ran,2020,6.7,"$49,505,008","$453,210,959"
9545,10065694,Antebellum,2020,5.8,"$49,505,008","$453,210,959"
9546,10279362,French Exit,2020,5.9,"$741,895","$1,556,763"
9547,9572534,Golden Arm,2020,5.7,,
9548,8784956,Ava,2020,5.4,"$497,747","$3,293,783"
9549,9729768,June Again,2020,7.2,"$497,747","$3,293,783"
9550,10600398,We Can Be Heroes,2020,4.7,,
9551,11079148,Justice League Dark: Apokolips War,2020,7.7,,
9552,11007444,Tove,2020,6.8,"€3,600,000 (estimated)","$96,182"
9553,12838958,"Happy Halloween, Scooby-Doo!",2020,6.2,,
9554,8508734,His House,2020,6.5,,
9555,6285944,The Banker,2020,7.3,,
9556,7638348,Boss Level,2020,6.8,"$45,000,000 (estimated)","$1,753,823"
9557,10782876,Swimming for Gold,2020,5.5,"$45,000,000 (estimated)","$1,753,823"
9558,11394332,Spree,2020,5.9,"$28,771","$50,616"
9559,8143990,Kajillionaire,2020,6.4,"$531,430","$1,285,775"
9560,10692788,After Love,2020,7.3,"$531,430","$1,285,775"
9561,9843470,The Island of Lies,2020,5.8,"$531,430","$1,285,775"
9562,8962124,Emily in Paris,2020– ,6.9,,
9563,9138170,Limbo,2020,7.2,"$224,405","$921,894"
9564,10344522,Four Good Days,2020,6.5,"$837,849","$864,091"
9565,9777666,The Tomorrow War,2021,6.5,"$200,000,000 (estimated)","$14,400,000"
9566,10332588,Finding 'Ohana,2021,6.1,,
9567,5144174,The Dry,2020,6.8,"$364,237","$16,066,821"
9568,9286908,High Ground,2020,6.5,"$364,237","$16,066,821"
9569,5109280,Raya and the Last Dragon,2021,7.3,"$54,723,032","$130,423,032"
9570,10919362,Sweetheart,2021,6.4,"$54,723,032","$130,423,032"
9571,9784798,Judas and the Black Messiah,2021,7.4,"$26,000,000 (estimated)","$7,478,009"
9572,6802400,Coming 2 America,2021,5.3,"$26,000,000 (estimated)","$7,478,009"
9573,6432466,Moxie,2021,6.7,,
9574,9130508,Cherry,2021,6.6,,
9575,11734264,Sentinelle,2021,4.8,,
9576,12361974,Zack Snyder's Justice League,2021,8.0,,
9577,8521718,The United States vs. Billie Holiday,2021,6.3,,
9578,8114980,Willy's Wonderland,2021,5.5,"$5,500,000 (estimated)","$457,144"
9579,4761112,The Mauritanian,2021,7.4,"$836,536","$7,527,030"
9580,7888964,Nobody,2021,7.4,"$16,000,000 (estimated)","$57,510,518"
9581,10121392,Thunder Force,2021,4.5,,
9582,10483044,Cousins,2021,6.9,,
9583,14091818,Ajeeb Daastaans,2021,6.7,,
9584,9203694,Stowaway,2021,5.6,,
9585,0293429,Mortal Kombat,2021,6.0,"$55,000,000 (estimated)","$84,426,031"
9586,3797512,Barb and Star Go to Vista Del Mar,2021,6.3,"$55,000,000 (estimated)","$84,426,031"
9587,7979580,The Mitchells vs the Machines,2021,7.6,,
9588,14062858,Us Again,2021,7.8,,
9589,10888594,Radhe,2021,1.9,,
9590,6341832,Oxygen,2021,6.5,,
9591,0499097,Without Remorse,2021,5.8,,
9592,3480822,Black Widow,2021,6.7,"$200,000,000 (estimated)","$379,751,655"
9593,14544192,Inside,2021,8.6,,
9594,3228774,Cruella,2021,7.3,"$100,000,000 (estimated)","$233,503,234"
9595,12783454,The Kissing Booth 3,2021,4.8,,
9596,3811906,Malignant,2021,6.2,"$40,000,000 (estimated)","$34,891,791"
9597,9115530,The Eyes of Tammy Faye,2021,6.6,"$2,404,127","$2,676,180"
9598,10342730,Spiral,2021,5.2,"$20,000,000 (estimated)","$40,618,920"
9599,11742798,Afterlife of the Party,2021,5.8,,
9600,9844522,Escape Room: Tournament of Champions,2021,5.7,"$15,000,000 (estimated)","$65,774,490"
9601,1321510,In the Heights,2021,7.3,"$55,000,000 (estimated)","$45,175,167"
9602,9376612,Shang-Chi and the Legend of the Ten Rings,2021,7.4,"$200,000,000 (estimated)","$432,243,292"
9603,10155932,Cinderella,2021,4.3,,
9604,6733874,America: The Motion Picture,2021,5.6,,
9605,4733624,Fatherhood,2021,6.6,,
9606,7069210,The Conjuring: The Devil Made Me Do It,2021,6.3,"$39,000,000 (estimated)","$206,431,050"
9607,5433138,F9: The Fast Saga,2021,5.2,"$200,000,000 (estimated)","$726,229,501"
9608,6566576,Fear Street: Part One - 1994,2021,6.2,,
9609,12801262,Luca,2021,7.4,,
9610,9701940,Fear Street: Part Two - 1978,2021,6.7,,
9611,13172796,Plan B,2021,6.7,,
9612,10676012,To All the Boys: Always and Forever,2021,6.3,,
9613,3554046,Space Jam: A New Legacy,2021,4.5,"$150,000,000 (estimated)","$163,692,228"
9614,10731768,Sweet Girl,2021,5.5,,
9615,10954652,Old,2021,5.8,"$18,000,000 (estimated)","$90,146,510"
9616,8385148,Hitman's Wife's Bodyguard,2021,6.1,"$70,000,000 (estimated)","$70,094,113"
9617,0870154,Jungle Cruise,2021,6.6,"$200,000,000 (estimated)","$220,889,446"
9618,8368408,Gunpowder Milkshake,2021,6.0,"$30,000,000 (estimated)","$1,015,760"
9619,11003218,Pig,2021,6.9,"$3,186,668","$3,889,432"
9620,10355058,Secret Agent Dingledorf and His Trusty Dog Splat,2021,5.7,"$13,760","$13,760"
9621,3215824,Those Who Wish Me Dead,2021,6.0,"$7,407,200","$19,107,200"
9622,6334354,The Suicide Squad,2021,7.2,"$185,000,000 (estimated)","$168,717,425"
9623,9701942,Fear Street: Part Three - 1666,2021,6.6,,
9624,10944760,Titane,2021,6.5,"€5,700,000 (estimated)","$4,982,335"
9625,6902332,The Marksman,2021,5.6,"$23,000,000 (estimated)","$23,076,711"
9626,6264654,Free Guy,2021,7.1,"$120,000,000 (estimated)","$331,526,598"
9627,14039582,Drive My Car,2021,7.6,"$2,352,240","$15,362,861"
9628,9243804,The Green Knight,2021,6.6,"$17,173,321","$18,887,953"
9629,8231668,Good on Paper,2021,5.6,,
9630,3272066,Reminiscence,2021,5.9,"$54,000,000 (estimated)","$16,400,193"
9631,10307724,Madame Claude,2021,5.4,,
9632,0993840,Army of the Dead,2021,5.7,,
9633,10868922,The Influencer,2021,5.8,,
9634,11525644,No Sudden Move,2021,6.4,,
9635,10016180,The Little Things,2021,6.3,"$30,000,000 (estimated)","$30,842,746"
9636,14156262,"La Luna, Tomasico y mi abuela",2021,,"$30,000,000 (estimated)","$30,842,746"
9637,1160419,Dune,2021,8.0,"$165,000,000 (estimated)","$402,027,830"
9638,14843560,#Nofilter,2021,7.7,,
9639,10366460,CODA,2021,8.0,"$10,000,000 (estimated)","$1,911,296"
9640,2382320,No Time to Die,2021,7.3,"$250,000,000 (estimated)","$774,153,007"
9641,8110232,The Many Saints of Newark,2021,6.3,"$50,000,000 (estimated)","$13,037,403"
9642,9421570,The Guilty,2021,6.3,,
9643,10872600,Spider-Man: No Way Home,2021,8.2,"$200,000,000 (estimated)","$1,921,847,111"
9644,11804152,Till Death,2021,5.8,"$200,000,000 (estimated)","$1,921,847,111"
9645,4244994,The Last Duel,2021,7.4,"$100,000,000 (estimated)","$30,552,111"
9646,10696784,The Harder They Fall,2021,6.6,"$100,000,000 (estimated)","$30,552,111"
9647,8893974,Passing,2021,6.7,,
9648,7097896,Venom: Let There Be Carnage,2021,5.9,"$110,000,000 (estimated)","$506,863,592"
9649,10763820,Night Teeth,2021,5.7,"$110,000,000 (estimated)","$506,863,592"
9650,5492808,Borga,2021,6.1,"$110,000,000 (estimated)","$506,863,592"
9651,9032400,Eternals,2021,6.3,"$200,000,000 (estimated)","$402,064,899"
9652,2452150,Respect,2021,6.6,"$55,000,000 (estimated)","$32,882,823"
9653,9639470,Last Night in Soho,2021,7.0,"$43,000,000 (estimated)","$22,957,625"
9654,8847712,The French Dispatch,2021,7.1,"$25,000,000 (estimated)","$46,333,545"
9655,9100054,The Lost Daughter,2021,6.7,"$25,000,000 (estimated)","$46,333,545"
9656,15526040,Eye of the Beholder,2021,,,
9657,7991608,Red Notice,2021,6.3,"$200,000,000 (estimated)","$178,143"
9658,13204490,Petite Maman,2021,7.4,"€2,800,000 (estimated)","$1,990,331"
9659,8399288,Memoria,2021,6.5,"$52,656","$588,713"
9660,8150814,There's Someone Inside Your House,2021,4.8,,
9661,11392272,The Retreat,2021,4.8,,
9662,2953050,Encanto,2021,7.2,"$50,000,000 (estimated)","$256,786,742"
9663,10752004,Love Hard,2021,6.3,,
9664,3581652,West Side Story,2021,7.2,"$100,000,000 (estimated)","$76,016,171"
9665,15943414,Every Time a Bell Rings,2021,6.0,,
9666,14315756,Single All the Way,2021,6.1,,
9667,10838180,The Matrix Resurrections,2021,5.7,"$190,000,000 (estimated)","$157,286,805"
9668,11286314,Don't Look Up,2021,7.2,"$75,000,000 (estimated)","$791,863"
9669,7737528,Kate,2021,6.2,,
9670,12877640,A Classic Horror Story,2021,5.7,,
9671,3108894,The Tender Bar,2021,6.7,,
9672,11271038,Licorice Pizza,2021,7.2,"$40,000,000 (estimated)","$33,273,330"
9673,7740496,Nightmare Alley,2021,7.0,"$60,000,000 (estimated)","$39,629,195"
9674,9274670,13 Minutes,2021,4.7,"$60,000,000 (estimated)","$39,629,195"
9675,8721424,"tick, tick... BOOM!",2021,7.5,"$55,000,000 (estimated)","$112,777"
